customer_id,monto_total,monto_promedio,num_transacciones_monto,monto_std,comision_total,total_transacciones
3817.0,174.22,58.07,3,26.47,7.41,3
3819.0,104.91,104.91,1,,0.38,1
3821.0,413.89,413.89,1,,0.12,1
3822.0,137.93,137.93,1,,8.26,1
3824.0,528.75,528.75,1,,4.3,1
3827.0,6299.21,6299.21,1,,0.98,1
3828.0,1243.59,414.53,3,309.62,7.27,3
3832.0,7320.59,2440.2,3,2400.61,3.74,3
3834.0,7255.52,7255.52,1,,6.65,1
3838.0,526.76,526.76,1,,0.08,1
3839.0,350.34,175.17,2,147.24,3.83,2
3841.0,688.76,344.38,2,231.26,3.87,2
3842.0,1461.95,1461.95,1,,4.22,1
3843.0,221.33,221.33,1,,0.76,1
3844.0,863.04,863.04,1,,0.3,1
3845.0,72.03,72.03,1,,5.5,1
3849.0,16622.62,8311.31,2,11505.66,11.72,2
3850.0,220.25,110.13,2,20.66,3.27,2
3851.0,115.64,115.64,1,,0.33,1
3852.0,163.03,163.03,1,,4.53,1
3854.0,254.74,127.37,2,60.58,6.38,2
3863.0,21939.55,10969.78,2,10481.29,3.86,2
3866.0,979.96,326.65,3,357.37,3.57,3
3869.0,57.59,57.59,1,,1.82,1
3871.0,2053.01,1026.5,2,506.42,8.03,2
3872.0,358.14,358.14,1,,5.11,1
3875.0,795.33,397.66,2,411.78,0.85,2
3878.0,697.68,697.68,1,,0.95,1
3881.0,1781.46,1781.46,1,,0.93,1
3887.0,15.31,15.31,1,,0.48,1
3890.0,582.41,582.41,1,,0.66,1
3891.0,763.82,381.91,2,304.49,10.13,2
3895.0,1394.68,1394.68,1,,0.65,1
3896.0,199.6,199.6,1,,1.34,1
3897.0,346.06,346.06,1,,1.0,1
3898.0,2141.36,2141.36,1,,0.6,1
3904.0,157.25,157.25,1,,1.65,1
3911.0,95.28,95.28,1,,0.92,1
3912.0,278.23,278.23,1,,3.46,1
3914.0,8181.35,8181.35,1,,2.94,1
3915.0,16663.51,16663.51,1,,1.81,1
3920.0,2582.74,2582.74,1,,0.56,1
3923.0,143.46,143.46,1,,1.28,1
3925.0,208.41,208.41,1,,3.48,1
3931.0,3969.3,1984.65,2,2420.79,2.33,2
3936.0,38.75,38.75,1,,0.6,1
3938.0,487.3,487.3,1,,2.42,1
3941.0,986.78,986.78,1,,1.75,1
3942.0,455.65,455.65,1,,1.33,1
3946.0,1843.87,921.93,2,1034.37,2.84,2
3949.0,16277.92,8138.96,2,10528.38,2.35,2
3950.0,245.26,245.26,1,,4.79,1
3951.0,320.83,320.83,1,,1.55,1
3953.0,899.7,899.7,1,,0.23,1
3958.0,342.66,342.66,1,,0.32,1
3961.0,1234.84,617.42,2,788.1,2.18,2
3962.0,1082.1,541.05,2,707.46,1.08,2
3964.0,997.23,498.62,2,348.9,3.42,2
3965.0,126.54,126.54,1,,1.41,1
3967.0,324.55,324.55,1,,4.37,1
3969.0,79.81,79.81,1,,3.13,1
3971.0,158.67,158.67,1,,7.34,1
3972.0,6751.66,3375.83,2,2232.65,6.17,2
3975.0,1520.3,1520.3,1,,0.95,1
3976.0,517.1,517.1,1,,0.08,1
3978.0,760.93,380.46,2,105.53,3.93,2
3979.0,228.39,114.2,2,2.08,1.7,2
3983.0,148.04,148.04,1,,3.12,1
3985.0,597.52,597.52,1,,3.65,1
3987.0,1650.74,1650.74,1,,5.89,1
3989.0,1189.11,1189.11,1,,1.53,1
3990.0,889.76,444.88,2,71.27,1.69,2
3994.0,3694.16,1847.08,2,2573.61,4.65,2
3999.0,502.68,502.68,1,,0.56,1
4004.0,227.54,227.54,1,,1.24,1
4005.0,316.89,158.44,2,66.1,3.52,2
4008.0,210.9,210.9,1,,1.06,1
4009.0,2316.59,772.2,3,810.92,4.35,3
4020.0,241.26,120.63,2,57.31,5.32,2
4028.0,713.44,713.44,1,,1.05,1
4030.0,2824.1,2824.1,1,,1.4,1
4036.0,150.25,150.25,1,,2.26,1
4040.0,51.61,51.61,1,,8.21,1
4041.0,47.15,47.15,1,,7.95,1
4042.0,925.6,925.6,1,,0.74,1
4046.0,355.15,355.15,1,,0.14,1
4051.0,3575.31,3575.31,1,,0.49,1
4052.0,409.83,409.83,1,,9.23,1
4054.0,681.33,681.33,1,,1.49,1
4056.0,871.67,871.67,1,,1.27,1
4062.0,408.34,408.34,1,,0.53,1
4072.0,11880.78,2376.16,5,3509.79,10.54,5
4073.0,97.77,97.77,1,,0.32,1
4074.0,259.53,259.53,1,,1.03,1
4075.0,2368.65,1184.32,2,92.0,2.05,2
4081.0,1366.71,683.35,2,809.66,6.73,2
4083.0,5566.94,2783.47,2,2258.08,5.29,2
4086.0,146.33,146.33,1,,0.79,1
4092.0,176.91,176.91,1,,1.47,1
4093.0,816.42,408.21,2,335.29,0.66,2
4096.0,6306.48,3153.24,2,4407.15,1.17,2
4097.0,5443.32,5443.32,1,,1.39,1
4099.0,412.2,412.2,1,,0.05,1
4103.0,231.35,231.35,1,,0.69,1
4104.0,649.73,324.86,2,224.44,4.27,2
4108.0,210.15,210.15,1,,4.19,1
4109.0,3458.96,1729.48,2,1482.41,1.63,2
4112.0,729.21,729.21,1,,0.19,1
4113.0,279.02,279.02,1,,0.65,1
4117.0,580.38,580.38,1,,1.26,1
4119.0,79.22,79.22,1,,2.9,1
4121.0,262.03,262.03,1,,1.28,1
4124.0,960.39,320.13,3,250.65,12.2,3
4129.0,239.74,239.74,1,,1.3,1
4134.0,8.44,8.44,1,,5.29,1
4135.0,167.9,167.9,1,,0.82,1
4136.0,115.82,115.82,1,,1.28,1
4137.0,198.53,198.53,1,,0.3,1
4138.0,1699.48,849.74,2,389.68,1.15,2
4141.0,618.22,618.22,1,,1.14,1
4144.0,2289.4,1144.7,2,1404.2,0.71,2
4147.0,1126.73,1126.73,1,,1.2,1
4152.0,459.91,459.91,1,,2.13,1
4155.0,6605.05,1651.26,4,1204.11,7.33,4
4156.0,116.9,116.9,1,,3.14,1
4157.0,245.55,122.78,2,64.28,5.36,2
4159.0,4933.83,4933.83,1,,1.46,1
4162.0,1727.36,863.68,2,772.09,4.42,2
4163.0,754.6,754.6,1,,0.11,1
4164.0,166.62,83.31,2,17.36,8.75,2
4167.0,166.67,166.67,1,,4.34,1
4168.0,64.49,64.49,1,,1.26,1
4170.0,1491.41,497.14,3,516.2,4.89,3
4171.0,435.45,435.45,1,,6.49,1
4173.0,1255.02,627.51,2,283.83,1.35,2
4174.0,961.59,961.59,1,,1.26,1
4175.0,25.09,25.09,1,,2.21,1
4176.0,8023.06,8023.06,1,,6.33,1
4177.0,2857.69,952.56,3,1360.91,7.56,3
4178.0,1386.25,693.13,2,642.67,2.28,2
4179.0,396.07,396.07,1,,0.71,1
4180.0,1148.0,1148.0,1,,0.76,1
4183.0,264.67,264.67,1,,2.97,1
4186.0,576.41,576.41,1,,7.04,1
4191.0,2424.8,1212.4,2,951.58,4.0,2
4192.0,336.65,336.65,1,,0.01,1
4195.0,957.99,957.99,1,,3.07,1
4197.0,999.55,499.77,2,513.12,9.68,2
4198.0,167.32,167.32,1,,3.2,1
4199.0,529.65,529.65,1,,1.52,1
4200.0,7287.42,7287.42,1,,0.44,1
4211.0,1983.62,1983.62,1,,1.9,1
4212.0,547.98,547.98,1,,1.29,1
4216.0,5035.17,2517.59,2,3088.82,5.64,2
4217.0,256.92,256.92,1,,0.97,1
4220.0,401.67,401.67,1,,0.65,1
4223.0,238.06,238.06,1,,0.01,1
4224.0,15814.05,15814.05,1,,9.5,1
4225.0,588.3,588.3,1,,4.01,1
4226.0,148.13,148.13,1,,5.02,1
4227.0,116.31,116.31,1,,3.49,1
4228.0,3128.6,3128.6,1,,0.5,1
4230.0,115.62,115.62,1,,1.08,1
4236.0,116.46,116.46,1,,4.59,1
4237.0,713.73,713.73,1,,3.94,1
4239.0,2946.14,2946.14,1,,1.25,1
4240.0,297.68,297.68,1,,2.11,1
4241.0,117.97,117.97,1,,2.44,1
4242.0,150.06,150.06,1,,0.32,1
4243.0,305.63,152.81,2,112.24,2.41,2
4246.0,85.06,85.06,1,,0.34,1
4249.0,641.35,641.35,1,,0.79,1
4252.0,42.19,42.19,1,,1.5,1
4253.0,198.29,198.29,1,,0.69,1
4255.0,109.37,109.37,1,,0.1,1
4258.0,2675.77,1337.89,2,1711.46,5.91,2
4259.0,46.02,46.02,1,,2.76,1
4261.0,148.3,148.3,1,,0.98,1
4262.0,2788.94,1394.47,2,651.18,6.51,2
4266.0,200.35,200.35,1,,2.08,1
4267.0,6767.74,2255.91,3,2425.88,9.65,3
4271.0,359.3,359.3,1,,4.89,1
4273.0,2862.13,954.04,3,1022.57,9.13,3
4276.0,166.92,166.92,1,,1.39,1
4277.0,3045.79,3045.79,1,,1.32,1
4278.0,2307.33,1153.67,2,1374.3,1.08,2
4291.0,1464.14,732.07,2,970.58,2.66,2
4292.0,4095.98,2047.99,2,1330.69,8.02,2
4294.0,427.4,213.7,2,91.44,5.11,2
4296.0,23185.9,23185.9,1,,3.72,1
4300.0,1637.19,818.59,2,1088.51,4.01,2
4302.0,1720.51,1720.51,1,,0.26,1
4303.0,65.11,65.11,1,,1.01,1
4304.0,269.93,269.93,1,,4.74,1
4306.0,4.8,4.8,1,,5.36,1
4308.0,2426.55,2426.55,1,,1.13,1
4310.0,803.88,803.88,1,,3.74,1
4311.0,2401.13,2401.13,1,,2.67,1
4313.0,136.0,136.0,1,,0.84,1
4318.0,1499.98,749.99,2,331.13,1.0,2
4321.0,69.86,69.86,1,,0.51,1
4324.0,100.51,100.51,1,,0.49,1
4326.0,126.74,126.74,1,,2.26,1
4327.0,2474.15,1237.07,2,1644.58,5.56,2
4330.0,615.77,615.77,1,,1.73,1
4331.0,178.74,178.74,1,,0.2,1
4332.0,16.18,16.18,1,,0.05,1
4335.0,80.67,80.67,1,,0.55,1
4340.0,2024.92,1012.46,2,705.48,2.95,2
4342.0,2378.8,2378.8,1,,1.84,1
4343.0,609.23,304.62,2,163.48,10.08,2
4345.0,721.06,721.06,1,,1.94,1
4346.0,460.92,460.92,1,,2.2,1
4348.0,340.35,340.35,1,,1.09,1
4354.0,1979.15,989.58,2,340.88,0.45,2
4356.0,95.88,95.88,1,,2.08,1
4357.0,1359.36,1359.36,1,,0.31,1
4358.0,2445.8,2445.8,1,,10.25,1
4359.0,4569.24,4569.24,1,,2.19,1
4360.0,4073.21,4073.21,1,,2.02,1
4361.0,14.23,14.23,1,,0.77,1
4363.0,1049.09,1049.09,1,,4.8,1
4365.0,349.25,349.25,1,,2.08,1
4368.0,428.1,428.1,1,,3.08,1
4373.0,211.24,105.62,2,144.9,1.69,2
4374.0,5283.27,1320.82,4,2442.61,7.41,4
4376.0,526.66,526.66,1,,2.51,1
4380.0,133.96,133.96,1,,0.08,1
4384.0,867.92,867.92,1,,8.55,1
4385.0,181.47,181.47,1,,1.05,1
4389.0,4288.02,4288.02,1,,7.26,1
4390.0,67.35,67.35,1,,1.51,1
4391.0,59.38,59.38,1,,1.13,1
4394.0,148.77,148.77,1,,2.37,1
4398.0,323.52,323.52,1,,0.09,1
4406.0,4768.71,2384.36,2,2819.42,0.45,2
4408.0,520.3,520.3,1,,0.13,1
4414.0,43.08,43.08,1,,1.96,1
4415.0,1876.81,1876.81,1,,0.61,1
4416.0,3416.68,3416.68,1,,4.75,1
4417.0,237.35,237.35,1,,2.96,1
4419.0,153.33,153.33,1,,2.99,1
4420.0,639.27,319.63,2,124.51,2.38,2
4426.0,22458.92,22458.92,1,,2.17,1
4427.0,61.75,61.75,1,,1.99,1
4430.0,1031.63,1031.63,1,,1.28,1
4432.0,871.76,435.88,2,277.28,5.81,2
4435.0,493.94,493.94,1,,0.63,1
4436.0,25.22,25.22,1,,0.21,1
4439.0,6275.09,6275.09,1,,2.27,1
4440.0,985.56,492.78,2,690.73,5.67,2
4444.0,1393.0,1393.0,1,,2.65,1
4446.0,2789.72,2789.72,1,,1.41,1
4450.0,74.86,74.86,1,,1.19,1
4451.0,1797.4,898.7,2,952.35,6.25,2
4452.0,3218.78,3218.78,1,,3.82,1
4453.0,629.3,314.65,2,393.51,1.25,2
4456.0,2851.01,1425.51,2,1965.06,0.27,2
4462.0,121.97,121.97,1,,6.46,1
4466.0,744.51,744.51,1,,1.27,1
4471.0,683.1,683.1,1,,1.18,1
4472.0,1662.91,1662.91,1,,4.03,1
4476.0,2223.39,2223.39,1,,5.88,1
4483.0,129.97,129.97,1,,0.79,1
4486.0,415.72,207.86,2,97.67,2.95,2
4489.0,732.73,366.36,2,300.93,4.28,2
4490.0,430.35,107.59,4,66.89,3.21,4
4493.0,126.6,126.6,1,,0.51,1
4494.0,1919.92,1919.92,1,,0.15,1
4496.0,321.51,160.76,2,4.84,9.94,2
4500.0,5497.65,5497.65,1,,8.79,1
4504.0,98.63,98.63,1,,0.2,1
4505.0,12289.9,12289.9,1,,1.8,1
4506.0,10128.0,10128.0,1,,10.3,1
4507.0,1023.26,1023.26,1,,2.69,1
4510.0,817.06,408.53,2,447.69,1.57,2
4511.0,156.75,156.75,1,,0.14,1
4512.0,1325.25,1325.25,1,,5.38,1
4516.0,2951.58,1475.79,2,1739.72,4.15,2
4517.0,661.65,661.65,1,,1.33,1
4521.0,962.91,962.91,1,,0.05,1
4525.0,386.55,386.55,1,,1.39,1
4530.0,555.07,555.07,1,,1.59,1
4531.0,6.35,6.35,1,,10.06,1
4534.0,795.64,795.64,1,,1.99,1
4536.0,771.38,771.38,1,,0.86,1
4537.0,1224.92,1224.92,1,,3.06,1
4539.0,166.83,166.83,1,,6.93,1
4549.0,26.6,26.6,1,,2.09,1
4551.0,210.02,210.02,1,,0.9,1
4552.0,476.71,476.71,1,,1.26,1
4553.0,1721.56,860.78,2,1051.84,4.28,2
4554.0,451.06,451.06,1,,0.59,1
4556.0,1527.99,1527.99,1,,1.4,1
4558.0,1690.28,845.14,2,880.25,3.94,2
4560.0,3681.44,1840.72,2,2099.67,10.22,2
4561.0,3146.06,1048.69,3,1407.07,2.63,3
4564.0,532.27,532.27,1,,0.84,1
4567.0,274.64,274.64,1,,1.5,1
4568.0,8490.8,8490.8,1,,3.84,1
4569.0,620.73,620.73,1,,0.62,1
4572.0,1167.24,1167.24,1,,5.73,1
4575.0,2904.89,2904.89,1,,1.44,1
4579.0,308.57,308.57,1,,0.81,1
4580.0,248.88,248.88,1,,0.03,1
4581.0,885.36,885.36,1,,0.91,1
4583.0,93.07,93.07,1,,1.98,1
4584.0,985.05,985.05,1,,0.69,1
4586.0,627.58,627.58,1,,4.87,1
4590.0,409.41,409.41,1,,4.14,1
4591.0,56.54,56.54,1,,0.9,1
4594.0,1213.95,1213.95,1,,2.71,1
4596.0,744.65,744.65,1,,1.72,1
4598.0,33.39,33.39,1,,0.95,1
4600.0,2083.58,2083.58,1,,1.34,1
4604.0,2431.43,2431.43,1,,0.39,1
4606.0,120.95,120.95,1,,3.13,1
4607.0,2032.5,1016.25,2,312.44,3.99,2
4610.0,10529.67,3509.89,3,3999.68,1.79,3
4612.0,428.25,428.25,1,,1.48,1
4618.0,778.24,778.24,1,,2.56,1
4619.0,167.74,167.74,1,,1.12,1
4622.0,1667.97,1667.97,1,,3.26,1
4627.0,3081.5,1540.75,2,358.4,5.06,2
4628.0,6132.63,6132.63,1,,0.47,1
4629.0,5725.51,1908.5,3,1825.81,4.28,3
4630.0,639.34,319.67,2,245.22,6.75,2
4631.0,66.25,66.25,1,,2.41,1
4633.0,89.57,89.57,1,,0.23,1
4636.0,736.43,368.22,2,144.81,2.28,2
4637.0,2233.55,1116.77,2,1055.19,1.25,2
4638.0,10274.77,5137.39,2,5162.76,5.66,2
4640.0,169.69,169.69,1,,1.34,1
4641.0,464.45,464.45,1,,0.24,1
4642.0,194.44,194.44,1,,1.9,1
4644.0,477.3,159.1,3,13.64,11.9,3
4645.0,672.2,336.1,2,237.1,3.79,2
4648.0,238.66,238.66,1,,1.2,1
4654.0,915.88,915.88,1,,0.88,1
4655.0,162.92,162.92,1,,1.42,1
4663.0,38.27,38.27,1,,1.36,1
4664.0,736.67,736.67,1,,3.16,1
4665.0,483.43,483.43,1,,0.52,1
4667.0,797.51,797.51,1,,0.11,1
4670.0,270.47,270.47,1,,0.07,1
4672.0,480.43,240.21,2,46.81,5.38,2
4674.0,150.38,150.38,1,,0.71,1
4675.0,202.84,202.84,1,,7.67,1
4676.0,1238.78,412.93,3,357.07,4.71,3
4683.0,2024.52,2024.52,1,,3.45,1
4687.0,2427.62,1213.81,2,490.04,3.07,2
4690.0,3230.65,3230.65,1,,0.88,1
4695.0,3030.33,3030.33,1,,2.88,1
4696.0,1082.97,541.48,2,217.68,8.25,2
4699.0,8346.53,4173.26,2,5275.34,4.73,2
4700.0,357.24,357.24,1,,4.27,1
4701.0,508.73,254.36,2,99.64,5.33,2
4709.0,1144.89,572.45,2,487.51,1.24,2
4711.0,4546.78,4546.78,1,,4.45,1
4712.0,6.95,6.95,1,,1.82,1
4713.0,56.49,56.49,1,,0.56,1
4714.0,183.17,183.17,1,,2.16,1
4715.0,294.2,294.2,1,,0.46,1
4716.0,13008.76,6504.38,2,8818.68,3.25,2
4718.0,79.64,79.64,1,,1.06,1
4719.0,6339.87,1267.97,5,2019.1,10.03,5
4722.0,614.6,307.3,2,191.72,4.69,2
4725.0,773.64,773.64,1,,3.5,1
4726.0,149.16,149.16,1,,2.34,1
4727.0,10974.89,10974.89,1,,2.27,1
4729.0,1001.88,1001.88,1,,1.83,1
4730.0,241.78,241.78,1,,0.11,1
4731.0,518.27,518.27,1,,1.48,1
4735.0,581.94,290.97,2,108.55,2.98,2
4736.0,286.62,286.62,1,,0.02,1
4738.0,17369.3,17369.3,1,,0.01,1
4740.0,1742.37,1742.37,1,,2.03,1
4741.0,858.28,429.14,2,190.3,2.64,2
4743.0,158.26,158.26,1,,0.7,1
4744.0,2878.88,959.63,3,117.42,6.7,3
4747.0,878.84,439.42,2,598.01,1.93,2
4748.0,7575.99,1894.0,4,2122.02,15.22,4
4750.0,650.83,650.83,1,,0.67,1
4754.0,442.57,442.57,1,,2.28,1
4756.0,837.37,837.37,1,,0.88,1
4758.0,1072.9,1072.9,1,,0.21,1
4759.0,241.17,241.17,1,,2.98,1
4760.0,343.75,171.88,2,25.08,1.03,2
4762.0,5391.04,5391.04,1,,0.83,1
4763.0,139.33,139.33,1,,0.15,1
4764.0,5680.25,2840.12,2,131.52,3.59,2
4765.0,180.23,180.23,1,,1.07,1
4766.0,4308.81,4308.81,1,,2.62,1
4769.0,123.77,123.77,1,,0.6,1
4775.0,1064.35,1064.35,1,,0.99,1
4778.0,3736.24,3736.24,1,,0.49,1
4783.0,216.74,216.74,1,,0.86,1
4786.0,785.82,392.91,2,393.78,4.6,2
4788.0,1494.58,1494.58,1,,0.37,1
4789.0,336.04,336.04,1,,6.13,1
4791.0,2055.98,2055.98,1,,0.86,1
4792.0,771.49,385.75,2,288.57,1.69,2
4796.0,161.4,161.4,1,,0.39,1
4797.0,515.52,515.52,1,,3.8,1
4801.0,54.92,54.92,1,,2.24,1
4802.0,2469.88,1234.94,2,1450.94,2.08,2
4805.0,239.21,239.21,1,,7.31,1
4806.0,315.21,315.21,1,,0.04,1
4807.0,1368.96,1368.96,1,,0.76,1
4808.0,449.67,449.67,1,,0.97,1
4809.0,298.9,298.9,1,,1.34,1
4810.0,728.5,728.5,1,,1.97,1
4811.0,282.43,282.43,1,,0.05,1
4812.0,2936.61,2936.61,1,,3.37,1
4814.0,1027.47,1027.47,1,,5.74,1
4816.0,287.36,287.36,1,,0.38,1
4818.0,56.33,56.33,1,,0.58,1
4823.0,62.98,62.98,1,,1.32,1
4824.0,1577.2,1577.2,1,,0.85,1
4825.0,2428.78,2428.78,1,,3.26,1
4828.0,1246.76,623.38,2,152.75,2.08,2
4830.0,2128.16,2128.16,1,,0.45,1
4831.0,253.17,253.17,1,,1.52,1
4832.0,1337.92,1337.92,1,,4.08,1
4835.0,241.27,241.27,1,,0.89,1
4839.0,5252.48,2626.24,2,1752.28,1.99,2
4840.0,405.6,405.6,1,,4.95,1
4841.0,1024.07,512.03,2,705.99,1.45,2
4843.0,87.93,87.93,1,,4.23,1
4845.0,416.78,416.78,1,,0.88,1
4847.0,53.98,53.98,1,,2.36,1
4849.0,1478.54,1478.54,1,,1.86,1
4850.0,266.32,133.16,2,76.67,1.05,2
4854.0,10618.25,2654.56,4,2741.54,7.03,4
4856.0,2613.21,2613.21,1,,0.17,1
4861.0,1454.5,1454.5,1,,0.93,1
4862.0,199.96,199.96,1,,1.57,1
4863.0,297.38,297.38,1,,0.24,1
4864.0,820.43,820.43,1,,2.26,1
4866.0,1116.83,558.42,2,146.45,6.33,2
4867.0,156.21,78.1,2,10.76,1.57,2
4868.0,1429.85,1429.85,1,,0.31,1
4871.0,323.34,323.34,1,,2.07,1
4874.0,326.86,326.86,1,,1.96,1
4875.0,52.21,52.21,1,,0.41,1
4876.0,272.73,272.73,1,,0.79,1
4882.0,1195.89,1195.89,1,,6.95,1
4890.0,3286.98,3286.98,1,,0.64,1
4892.0,318.15,318.15,1,,3.56,1
4893.0,4844.16,2422.08,2,2280.56,2.77,2
4897.0,1278.99,1278.99,1,,2.28,1
4899.0,1007.94,1007.94,1,,2.56,1
4900.0,310.55,310.55,1,,1.79,1
4901.0,351.11,351.11,1,,1.35,1
4904.0,700.21,350.11,2,412.03,4.24,2
4906.0,6519.03,6519.03,1,,0.88,1
4907.0,553.95,553.95,1,,0.7,1
4911.0,3857.57,3857.57,1,,1.89,1
4913.0,76.5,76.5,1,,3.28,1
4915.0,1198.39,1198.39,1,,1.8,1
4917.0,794.19,794.19,1,,1.34,1
4920.0,101.44,101.44,1,,3.48,1
4922.0,850.5,850.5,1,,1.41,1
4923.0,253.7,253.7,1,,0.02,1
4924.0,2425.79,2425.79,1,,1.57,1
4925.0,182.98,182.98,1,,1.02,1
4926.0,240.58,240.58,1,,0.63,1
4927.0,1692.41,1692.41,1,,4.39,1
4929.0,1921.7,1921.7,1,,0.65,1
4930.0,238.86,238.86,1,,1.73,1
4932.0,14.96,14.96,1,,0.11,1
4935.0,2264.72,2264.72,1,,1.12,1
4939.0,694.39,694.39,1,,3.91,1
4940.0,184.37,184.37,1,,0.32,1
4943.0,582.85,582.85,1,,0.72,1
4947.0,944.82,944.82,1,,0.13,1
4951.0,156.15,156.15,1,,1.11,1
4953.0,1041.98,1041.98,1,,6.7,1
4956.0,7102.96,7102.96,1,,1.33,1
4957.0,131.35,131.35,1,,0.0,1
4959.0,768.32,384.16,2,384.8,6.35,2
4961.0,1701.46,1701.46,1,,0.42,1
4962.0,149.82,149.82,1,,5.07,1
4965.0,112.3,112.3,1,,3.79,1
4966.0,685.46,685.46,1,,3.29,1
4967.0,298.77,298.77,1,,0.46,1
4968.0,265.55,265.55,1,,2.06,1
4969.0,611.63,611.63,1,,2.11,1
4970.0,7135.41,2378.47,3,3988.51,11.82,3
4972.0,76.74,76.74,1,,7.98,1
4974.0,224.0,224.0,1,,1.43,1
4976.0,1162.43,1162.43,1,,3.74,1
4977.0,133.96,133.96,1,,0.65,1
4981.0,1704.64,1704.64,1,,4.35,1
4982.0,986.35,986.35,1,,3.06,1
4983.0,998.39,499.2,2,451.95,1.51,2
4987.0,3119.45,3119.45,1,,1.41,1
4993.0,59.26,59.26,1,,0.71,1
4998.0,1004.99,1004.99,1,,1.68,1
5000.0,931.85,232.96,4,213.48,4.02,4
5005.0,4964.94,2482.47,2,2844.92,7.23,2
5006.0,6208.63,6208.63,1,,1.15,1
5008.0,570.57,285.28,2,65.17,4.17,2
5009.0,485.52,242.76,2,184.74,4.18,2
5014.0,3212.17,3212.17,1,,2.42,1
5017.0,12939.84,12939.84,1,,1.52,1
5018.0,597.66,597.66,1,,2.49,1
5020.0,685.1,685.1,1,,1.31,1
5021.0,2581.32,2581.32,1,,1.37,1
5025.0,734.0,734.0,1,,1.79,1
5027.0,235.13,235.13,1,,1.31,1
5033.0,1021.87,255.47,4,261.54,19.87,4
5036.0,566.05,566.05,1,,0.68,1
5037.0,2343.62,2343.62,1,,2.33,1
5039.0,23.52,23.52,1,,0.7,1
5041.0,58.32,58.32,1,,0.38,1
5042.0,6436.52,3218.26,2,3896.85,1.51,2
5051.0,6848.52,6848.52,1,,0.26,1
5054.0,248.27,248.27,1,,4.75,1
5056.0,1038.12,1038.12,1,,1.89,1
5059.0,139.45,139.45,1,,0.18,1
5061.0,354.52,354.52,1,,3.94,1
5063.0,453.08,453.08,1,,0.15,1
5066.0,275.76,275.76,1,,1.5,1
5068.0,6156.05,6156.05,1,,1.26,1
5070.0,187.54,187.54,1,,0.87,1
5072.0,167.43,167.43,1,,5.23,1
5078.0,235.15,235.15,1,,2.62,1
5079.0,139.46,69.73,2,48.56,1.42,2
5082.0,1387.97,693.99,2,297.18,2.56,2
5085.0,108.97,108.97,1,,1.18,1
5086.0,4153.68,2076.84,2,2261.01,3.55,2
5088.0,127.16,127.16,1,,1.0,1
5090.0,1399.19,1399.19,1,,1.49,1
5103.0,2840.38,2840.38,1,,0.01,1
5107.0,56194.96,18731.65,3,32204.36,8.62,3
5108.0,1558.79,1558.79,1,,1.73,1
5109.0,173.6,173.6,1,,0.53,1
5114.0,91.38,91.38,1,,0.57,1
5116.0,88.2,88.2,1,,0.25,1
5117.0,1012.36,337.45,3,412.82,6.85,3
5120.0,143.6,143.6,1,,1.07,1
5124.0,153.95,153.95,1,,0.92,1
5131.0,2395.39,1197.69,2,1549.75,1.85,2
5133.0,24.93,24.93,1,,2.75,1
5134.0,815.98,815.98,1,,0.9,1
5135.0,560.95,560.95,1,,2.6,1
5138.0,148.5,148.5,1,,4.57,1
5142.0,1676.5,1676.5,1,,0.5,1
5143.0,783.37,391.69,2,269.87,1.84,2
5145.0,9222.45,9222.45,1,,2.05,1
5146.0,1238.02,412.67,3,117.21,4.55,3
5150.0,241.53,241.53,1,,0.38,1
5152.0,197.75,197.75,1,,0.81,1
5154.0,362.29,362.29,1,,1.39,1
5155.0,871.76,871.76,1,,0.81,1
5158.0,382.55,382.55,1,,1.65,1
5159.0,612.35,612.35,1,,0.88,1
5160.0,1056.87,1056.87,1,,2.1,1
5164.0,5242.36,2621.18,2,1798.57,3.25,2
5167.0,1005.74,1005.74,1,,0.09,1
5171.0,34.93,34.93,1,,1.13,1
5172.0,2156.95,2156.95,1,,6.34,1
5173.0,78.9,78.9,1,,1.75,1
5175.0,396.01,396.01,1,,0.9,1
5177.0,221.24,110.62,2,80.14,1.61,2
5178.0,237.82,118.91,2,53.6,5.37,2
5179.0,63.5,63.5,1,,3.96,1
5180.0,342.92,342.92,1,,0.85,1
5182.0,641.7,641.7,1,,1.44,1
5183.0,96.61,96.61,1,,0.22,1
5186.0,177.03,177.03,1,,2.72,1
5188.0,860.87,430.43,2,84.08,1.69,2
5195.0,458.52,458.52,1,,4.01,1
5197.0,358.15,179.07,2,132.01,7.58,2
5199.0,1493.81,746.9,2,1047.86,7.18,2
5200.0,48999.61,16333.2,3,27462.41,2.01,3
5203.0,168.62,168.62,1,,0.89,1
5204.0,500.16,500.16,1,,2.11,1
5206.0,1178.86,589.43,2,69.23,1.85,2
5208.0,1021.12,510.56,2,400.73,5.13,2
5211.0,8322.43,8322.43,1,,0.07,1
5212.0,406.59,406.59,1,,0.98,1
5213.0,712.81,356.41,2,357.93,0.39,2
5214.0,280.91,280.91,1,,0.65,1
5218.0,1131.86,565.93,2,674.58,1.5,2
5223.0,2645.47,2645.47,1,,4.09,1
5225.0,5605.02,1868.34,3,2706.87,3.99,3
5227.0,6054.17,6054.17,1,,0.15,1
5232.0,1004.48,334.83,3,228.34,4.37,3
5234.0,1876.05,938.02,2,1119.58,2.57,2
5236.0,966.68,483.34,2,78.32,2.53,2
