id_transaccion,id_cliente,fecha,tipo,importe,moneda,estado,canal,pais,comision,año,mes,trimestre,dia_semana,monto_estandarizado,categoria_monto,es_fin_semana,dias_desde_anterior,rentabilidad
TXN_000219,6423.0,2024-01-25,pago,4068.902413421468,USD,completada,web,Mexico,3.152572242298339,2024,1,1,3,0.8873154083884057,mediana,False,,0.0007747967196016866
TXN_002904,6423.0,2024-08-11,retiro,876.3936167788578,USD,pendiente,web,Mexico,0.7493611049745657,2024,8,3,6,-0.11661492516718154,pequeña,True,199.0,0.0008550508477330153
TXN_004851,6428.0,2024-11-06,deposito,1.7284061075095838,USD,completada,web,Chile,5.070662192088427,2024,11,4,2,-0.391665987711538,micro,False,,2.933721519530277
TXN_001254,6429.0,2024-08-08,pago,400.9297089675118,EUR,completada,app_movil,Chile,1.5789657581846583,2024,8,3,3,-0.26613139323914825,pequeña,False,,0.003938260804495796
TXN_002228,6432.0,2023-04-19,retiro,134.2780894128937,USD,completada,app_movil,Mexico,1.5146710093765483,2023,4,2,2,-0.3499838323128105,pequeña,False,,0.01128010545874736
TXN_002141,6433.0,2024-03-28,deposito,919.3712507797044,EUR,fallida,web,Argentina,5.070086009158564,2024,3,1,3,-0.10309998967717607,pequeña,False,,0.0055147319484470545
TXN_002365,6433.0,2024-04-10,transferencia,1065.7232694125105,USD,completada,app_movil,Chile,0.5478669912079877,2024,4,2,2,-0.05707749130940899,mediana,False,13.0,0.0005140799745416127
TXN_001842,6435.0,2024-11-13,deposito,74.72024126652569,EUR,completada,cajero,Chile,1.629300853321049,2024,11,4,2,-0.3687126547418407,micro,False,,0.021805347864300433
TXN_002006,6439.0,2024-07-07,transferencia,754.5869787996346,USD,completada,app_movil,Argentina,4.149317504646746,2024,7,3,6,-0.15491877536310494,pequeña,True,,0.005498792877724058
TXN_002754,6442.0,2023-09-19,deposito,4999.451076447186,EUR,completada,web,Peru,1.707505893339064,2023,9,3,1,1.1799398267278538,mediana,False,,0.000341538674392327
TXN_000296,6442.0,2024-05-08,transferencia,342.47900558079,EUR,completada,app_movil,Chile,1.15696637508004,2024,5,2,2,-0.28451205806591434,pequeña,False,232.0,0.003378211090977705
TXN_002555,6443.0,2024-04-21,pago,658.9270478467893,EUR,cancelada,app_movil,Chile,0.1761712388863826,2024,4,2,6,-0.18500041726504432,pequeña,True,,0.0002673607639298867
TXN_003176,6445.0,2023-04-14,deposito,425.7128007585833,CLP,completada,web,Chile,9.132456442017114,2023,4,2,4,-0.2583379933792905,pequeña,False,,0.021452153718995223
TXN_001338,6445.0,2024-03-14,deposito,1770.3323476435053,USD,fallida,app_movil,Mexico,6.850209029756995,2024,3,1,3,0.16449697316149534,mediana,False,335.0,0.003869448038316268
TXN_001684,6445.0,2024-03-14,deposito,68.59431714549854,USD,pendiente,cajero,Chile,4.900454209914128,2024,3,1,3,-0.37063903973806267,micro,False,0.0,0.07144111077772741
TXN_003986,6447.0,2024-10-08,pago,108.19838035066353,MXN,completada,web,Colombia,2.106443935130672,2024,10,4,1,-0.35818497213282036,pequeña,False,,0.01946834997255811
TXN_001903,6448.0,2024-06-11,deposito,2517.6288203732497,EUR,completada,web,Colombia,1.321962261975088,2024,6,2,1,0.39949510313421976,mediana,False,,0.0005250822723657497
TXN_000674,6449.0,2023-05-29,transferencia,540.6342950599014,USD,completada,cajero,Colombia,0.2638153559952212,2023,5,2,0,-0.22219927569495376,pequeña,False,,0.00048797377156029455
TXN_004327,6450.0,2023-01-09,pago,148.76069536758914,USD,completada,app_movil,Mexico,3.251744589306788,2023,1,1,0,-0.3454295684554511,pequeña,False,,0.021858896136991664
TXN_000136,6450.0,2023-07-28,pago,83.39499125915557,USD,fallida,web,Chile,2.6826227111375363,2023,7,3,4,-0.36598475477089276,micro,False,200.0,0.03216767183056719
TXN_001657,6450.0,2023-08-03,transferencia,718.7997103217518,USD,completada,web,Chile,0.0003601103858523,2023,8,3,3,-0.16617259693998757,pequeña,False,6.0,5.009884960736921e-07
TXN_003058,6451.0,2024-01-20,pago,319.1652998279754,EUR,completada,web,Peru,1.3095661241281886,2024,1,1,5,-0.2918433883405417,pequeña,True,,0.004103096811696078
TXN_004795,6452.0,2024-06-10,transferencia,293.105324930262,USD,completada,app_movil,Peru,2.0713012950924115,2024,6,2,0,-0.3000383224685307,pequeña,False,,0.007066747407558127
TXN_004177,6454.0,2024-10-11,transferencia,93.58871075548336,USD,completada,cajero,Chile,0.5391870988749882,2024,10,4,4,-0.3627791929804655,micro,False,,0.005761240800545991
TXN_003677,6455.0,2023-04-11,pago,98.9376177841357,USD,completada,app_movil,Mexico,0.0126843171619231,2023,4,2,1,-0.3610971521907643,micro,False,,0.00012820520087312014
TXN_003880,6457.0,2023-07-17,transferencia,534.1108528188638,USD,completada,app_movil,Chile,1.6633429090419167,2023,7,3,0,-0.2242506659845789,pequeña,False,,0.0031142278803423158
TXN_003895,6462.0,2023-03-01,inversion,69.60074734815143,USD,completada,app_movil,Colombia,3.543403416565092,2023,3,1,2,-0.3703225532775986,micro,False,,0.05091042196487569
TXN_000082,6463.0,2023-05-06,inversion,235.34959418475017,CLP,completada,web,Chile,0.8095744590109022,2023,5,2,5,-0.31820044314712226,pequeña,True,,0.003439880412011179
TXN_001430,6463.0,2023-10-28,deposito,338.2835839496762,EUR,completada,app_movil,Chile,0.9430358763363086,2023,10,4,5,-0.28583136877289184,pequeña,True,175.0,0.0027877080682596664
TXN_002521,6463.0,2024-10-14,inversion,316.73702311558435,EUR,completada,app_movil,Chile,1.5931568740572206,2024,10,4,0,-0.2926069948973661,pequeña,False,352.0,0.005029904172193481
TXN_000839,6468.0,2023-10-09,transferencia,361.0523016283005,EUR,completada,web,Peru,12.58718146259878,2023,10,4,0,-0.2786714178409561,pequeña,False,,0.034862487805318434
TXN_001207,6468.0,2024-02-06,deposito,1430.7114267691309,USD,completada,web,Chile,0.5894516644918927,2024,2,1,1,0.05769828720816882,mediana,False,120.0,0.00041199899117532563
TXN_002145,6469.0,2023-08-15,pago,1498.3344932427235,EUR,fallida,web,Chile,2.72603156946034,2023,8,3,1,0.07896333360437001,mediana,False,,0.0018193744999893927
TXN_001774,6472.0,2024-03-16,deposito,4177.3921161568815,EUR,completada,web,Mexico,2.7785220009858485,2024,3,1,5,0.9214315566568306,mediana,True,,0.0006651331557407242
TXN_001077,6475.0,2023-08-09,pago,999.9442462105876,EUR,completada,web,Peru,0.3040965015955697,2023,8,3,2,-0.07776265176175146,pequeña,False,,0.00030411345707321284
TXN_004729,6476.0,2023-05-26,pago,219.92939611928716,EUR,completada,app_movil,Mexico,0.0410819432763803,2023,5,2,4,-0.32304954633632377,pequeña,False,,0.0001867960536484988
TXN_002589,6476.0,2024-04-07,transferencia,151.72531820452824,CLP,pendiente,web,Mexico,1.8708005544622213,2024,4,2,6,-0.34449730014136376,pequeña,True,317.0,0.01233018046428053
TXN_002518,6482.0,2023-07-16,pago,77.46191340235168,USD,completada,app_movil,Mexico,0.7714559063818834,2023,7,3,6,-0.3678504964841361,micro,True,,0.009959164091064947
TXN_003420,6485.0,2024-03-21,transferencia,373.2029829482883,USD,completada,app_movil,Chile,0.6711257218269503,2024,3,1,3,-0.27485046124301926,pequeña,False,,0.001798286060108857
TXN_000476,6486.0,2023-08-03,transferencia,357.3717799271627,USD,completada,app_movil,Mexico,5.035053364050428,2023,8,3,3,-0.2798288108551798,pequeña,False,,0.01408911852266746
TXN_000045,6486.0,2023-08-04,retiro,853.8302930513347,USD,completada,cajero,Mexico,0.5335712027287134,2023,8,3,4,-0.1237102870154298,pequeña,False,1.0,0.0006249148186367213
TXN_003450,6488.0,2024-08-28,retiro,672.698273746902,EUR,completada,web,Chile,1.1180640086143534,2024,8,3,2,-0.1806698571031087,pequeña,False,,0.0016620586855185199
TXN_001103,6490.0,2024-01-19,deposito,424.7882005085704,USD,completada,app_movil,Mexico,4.803181362625494,2024,1,1,4,-0.25862874723355617,pequeña,False,,0.011307238188054583
TXN_001722,6495.0,2024-11-01,inversion,358.47921140048607,USD,completada,web,Colombia,0.6192434316822952,2024,11,4,4,-0.27948056309167396,pequeña,False,,0.0017274179701050737
TXN_002680,6498.0,2023-03-27,transferencia,166.56092176768288,EUR,cancelada,web,Mexico,0.7175352770035776,2023,3,1,0,-0.33983203110614,pequeña,False,,0.004307944921224601
TXN_004451,6505.0,2023-10-15,deposito,15.778229274576814,EUR,completada,app_movil,Colombia,0.2110533404750478,2023,10,4,6,-0.38724781862979746,micro,True,,0.013376237396620569
TXN_004779,6506.0,2023-11-29,pago,118.94878043247677,USD,completada,app_movil,Chile,0.0918372227412403,2023,11,4,2,-0.35480435412126127,pequeña,False,,0.0007720736808510047
TXN_003937,6509.0,2024-03-19,inversion,837.9594787337621,CLP,completada,app_movil,Colombia,0.6358656891083572,2024,3,1,1,-0.12870109296979257,pequeña,False,,0.0007588262979842554
TXN_002002,6510.0,2023-01-29,retiro,56.54397943297544,EUR,completada,app_movil,Mexico,2.5832405059725416,2023,1,1,6,-0.374428441844617,micro,True,,0.04568550943667827
TXN_004783,6515.0,2024-08-22,transferencia,676.3207302280969,EUR,completada,app_movil,Argentina,2.3508169724175647,2024,8,3,3,-0.1795307235328955,pequeña,False,,0.003475890753229943
TXN_003911,6518.0,2023-02-17,retiro,1610.9029767037905,EUR,completada,app_movil,Chile,0.5508399007807928,2023,2,1,4,0.11436211316850561,mediana,False,,0.00034194480285083
TXN_003524,6520.0,2023-02-21,retiro,4685.810959667834,EUR,completada,web,Chile,0.0845342785427445,2023,2,1,1,1.0813111785042864,mediana,False,,1.8040479923401977e-05
TXN_003135,6520.0,2024-08-19,deposito,1154.8165752873876,CLP,fallida,web,Chile,2.0387012470912933,2024,8,3,0,-0.029060819161599003,mediana,False,545.0,0.0017653896650937334
TXN_004957,6521.0,2023-01-29,deposito,1804.592087864586,CLP,completada,web,Chile,3.57541011550367,2023,1,1,6,0.17527044149581847,mediana,True,,0.0019812843797484075
TXN_002482,6525.0,2023-07-18,transferencia,241.44273064396185,CLP,completada,cajero,Chile,2.253693125538385,2023,7,3,1,-0.31628436870299576,pequeña,False,,0.009334276163657805
TXN_000146,6530.0,2023-04-26,pago,20922.47684109044,EUR,completada,app_movil,Peru,3.842861666169526,2023,4,2,2,6.187164421981504,grande,False,,0.00018367145034293384
TXN_000213,6534.0,2024-03-17,deposito,568.3419524736452,USD,completada,app_movil,Colombia,7.004623119855348,2024,3,1,6,-0.21348620408848648,pequeña,True,,0.012324663152822882
TXN_000175,6535.0,2024-12-01,transferencia,280.46159877907894,EUR,completada,web,Colombia,0.2254266484104279,2024,12,4,6,-0.30401432410889945,pequeña,True,,0.0008037701039706246
TXN_000417,6536.0,2023-11-30,pago,12.975471787646995,CLP,completada,app_movil,Chile,1.0489899560252849,2023,11,4,3,-0.38812918605521796,micro,False,,0.08084407050416094
TXN_001704,6539.0,2023-06-30,deposito,184.5864264267007,USD,fallida,app_movil,Chile,3.669657653090632,2023,6,2,4,-0.3341636517663974,pequeña,False,,0.019880430669412485
TXN_000231,6539.0,2024-03-01,pago,447.47818552046186,CLP,completada,app_movil,Colombia,3.3000344201691494,2024,3,1,4,-0.2514935549216931,pequeña,False,245.0,0.007374738092161698
TXN_004637,6540.0,2023-03-11,pago,1250.2873796065044,USD,completada,app_movil,Peru,0.765654552076957,2023,3,1,5,0.0009613491486988997,mediana,True,,0.0006123828525870004
TXN_000513,6541.0,2024-08-08,pago,75.72665374009647,USD,completada,app_movil,Peru,2.530282975654184,2024,8,3,3,-0.3683961738565416,micro,False,,0.03341337363642711
TXN_001936,6542.0,2024-03-21,pago,149.21104889173324,USD,completada,app_movil,Chile,0.5930426434305172,2024,3,1,3,-0.3452879483088793,pequeña,False,,0.003974522314770575
TXN_004484,6543.0,2023-10-19,transferencia,529.3598431137804,CLP,completada,app_movil,Colombia,1.1084271856620973,2023,10,4,3,-0.22574468935672004,pequeña,False,,0.0020939011526491112
TXN_001556,6543.0,2024-08-28,transferencia,14.345321154482509,CLP,completada,sucursal,Chile,0.8360942056646429,2024,8,3,2,-0.3876984172087188,micro,False,314.0,0.05828340799490481
TXN_002291,6546.0,2023-01-21,pago,232.74035992245223,EUR,completada,app_movil,Chile,2.0293012573144296,2023,1,1,5,-0.31902095440962164,pequeña,True,,0.008719163526216859
TXN_002632,6546.0,2024-02-11,transferencia,2732.2221170560942,EUR,completada,app_movil,Mexico,0.2183244499435028,2024,2,1,6,0.46697705342490164,mediana,True,386.0,7.990728447024736e-05
TXN_001847,6548.0,2024-03-29,transferencia,150.01823370505227,EUR,completada,app_movil,Argentina,3.531653801552723,2024,3,1,4,-0.34503411742837287,pequeña,False,,0.023541497018930605
TXN_003566,6552.0,2024-05-25,transferencia,416.0832106467743,USD,completada,app_movil,Mexico,3.2254657570063023,2024,5,2,5,-0.2613661565665364,pequeña,True,,0.007751972861371949
TXN_004107,6552.0,2024-09-11,pago,1730.127715779861,USD,completada,app_movil,Chile,5.944041290627853,2024,9,3,2,0.15185404809898803,mediana,False,109.0,0.0034356083868343533
TXN_004375,6555.0,2023-09-26,inversion,200.50470256953648,USD,completada,web,Mexico,1.809692475644304,2023,9,3,1,-0.3291579207580715,pequeña,False,,0.009025685943783238
TXN_003931,6558.0,2023-01-02,transferencia,29.4015222815302,CLP,completada,app_movil,Mexico,0.148970404962731,2023,1,1,0,-0.38296377809497445,micro,False,,0.005066758228920446
TXN_004169,6558.0,2024-12-10,retiro,111.24484496189407,USD,completada,app_movil,Chile,3.175245346831437,2024,12,4,1,-0.3572269674950463,pequeña,False,708.0,0.028542853809712162
TXN_002216,6560.0,2023-07-01,pago,2980.409070534832,EUR,pendiente,cajero,Peru,0.0692676443757382,2023,7,3,5,0.5450230125314467,mediana,True,,2.3240985628629888e-05
TXN_000795,6560.0,2023-11-05,inversion,882.7402172930507,EUR,completada,app_movil,Colombia,7.163833944091505,2023,11,4,6,-0.11461914530343978,pequeña,True,127.0,0.008115449827424445
TXN_004824,6560.0,2024-09-12,transferencia,5829.456946767183,MXN,completada,cajero,Mexico,2.477624445764802,2024,9,3,3,1.4409471170193489,mediana,False,312.0,0.0004250180537209058
TXN_000632,6565.0,2024-07-09,transferencia,239.6687535299655,EUR,completada,app_movil,Chile,1.7419113345891355,2024,7,3,1,-0.3168422213352727,pequeña,False,,0.00726799513467385
TXN_002842,6565.0,2024-09-18,transferencia,2863.589256021243,USD,completada,app_movil,Chile,1.5016990310160103,2024,9,3,2,0.5082873407381957,mediana,False,71.0,0.0005244114629423202
TXN_000871,6567.0,2023-08-09,deposito,1268.834907684069,CLP,completada,app_movil,Chile,0.4388859734322628,2023,8,3,2,0.006793886264688454,mediana,False,,0.00034589683084408195
TXN_002354,6569.0,2024-01-15,transferencia,155.5616234761816,MXN,completada,web,Argentina,1.3391174807668411,2024,1,1,0,-0.3432909187415561,pequeña,False,,0.008608276584178723
TXN_000680,6569.0,2024-09-22,inversion,1297.4569846003524,CLP,completada,web,Chile,2.671618858642616,2024,9,3,6,0.015794510242870298,mediana,True,251.0,0.002059119408467741
TXN_003952,6570.0,2023-08-18,retiro,1575.509177220115,USD,completada,sucursal,Chile,1.265600656328702,2023,8,3,4,0.10323202357914754,mediana,False,,0.0008032962769291978
TXN_002882,6571.0,2023-05-24,transferencia,27.698771916902984,EUR,completada,cajero,Argentina,2.4511387745803965,2023,5,2,2,-0.3834992324509091,micro,False,,0.08849268776008824
TXN_004509,6573.0,2023-08-11,pago,43.1318067852401,EUR,completada,app_movil,Chile,1.3538084056331885,2023,8,3,4,-0.37864609254431325,micro,False,,0.03138770449320634
TXN_002916,6574.0,2023-01-12,inversion,56.395815451678246,EUR,completada,cajero,Mexico,2.1306441110673595,2023,1,1,3,-0.37447503414072,micro,False,,0.03778018092305029
TXN_002845,6575.0,2023-04-02,pago,60.47209058789969,EUR,fallida,sucursal,Mexico,3.980707748193856,2023,4,2,6,-0.3731931907636635,micro,True,,0.06582718919577729
TXN_000145,6575.0,2024-09-02,transferencia,181.65381085618688,CLP,completada,app_movil,Argentina,3.1643328339573,2024,9,3,0,-0.3350858549349501,pequeña,False,519.0,0.01741957858766015
TXN_000009,6578.0,2023-11-04,inversion,588.7523529277478,EUR,completada,app_movil,Argentina,0.2980447137642742,2023,11,4,5,-0.20706785994564836,pequeña,True,,0.0005062310363298889
TXN_004317,6578.0,2024-04-19,pago,132.70345122654183,USD,fallida,app_movil,Argentina,0.489417988617549,2024,4,2,4,-0.350478999950662,pequeña,False,167.0,0.003688057726411724
TXN_004522,6581.0,2023-12-31,pago,824.6180096725251,MXN,completada,cajero,Colombia,0.6660555375956745,2023,12,4,6,-0.13289650990923996,pequeña,True,,0.0008077140321737341
TXN_000703,6585.0,2023-01-12,transferencia,1656.4441745505414,USD,completada,app_movil,Chile,3.8782646036073065,2023,1,1,3,0.12868319820134597,mediana,False,,0.00234131923260235
TXN_004903,6585.0,2023-09-26,pago,696.8980398032396,USD,pendiente,app_movil,Chile,2.487533672437791,2023,9,3,1,-0.1730598924150064,pequeña,False,257.0,0.003569437034347399
TXN_002857,6585.0,2024-03-14,transferencia,167.9483279239155,CLP,completada,app_movil,Mexico,2.2252103512554413,2024,3,1,3,-0.3393957412745604,pequeña,False,170.0,0.013249374845003001
TXN_000969,6588.0,2023-05-12,pago,9926.683228272055,USD,completada,web,Chile,0.4154084253447958,2023,5,2,4,2.7293788832120294,mediana,False,,4.184765603899564e-05
TXN_002121,6588.0,2023-06-21,retiro,36.0521856661994,EUR,pendiente,cajero,Peru,0.4532968238753789,2023,6,2,2,-0.3808723812859324,micro,False,40.0,0.012573352086677113
TXN_000482,6588.0,2024-06-20,retiro,782.2150007984278,CLP,completada,app_movil,Chile,0.2111330833871765,2024,6,2,3,-0.1462307462588786,pequeña,False,365.0,0.0002699169450492094
TXN_002855,6590.0,2024-04-19,transferencia,1068.923448063842,CLP,fallida,cajero,Chile,0.8795777334530662,2024,4,2,4,-0.05607114907967187,mediana,False,,0.0008228631667181213
TXN_002222,6591.0,2023-09-30,retiro,2063.458411856473,CLP,completada,web,Chile,0.0572233009170251,2023,9,3,5,0.2566746823438906,mediana,True,,2.7731744234933168e-05
TXN_001668,6592.0,2023-01-02,deposito,11561.73960299052,USD,completada,web,Argentina,6.231839445872348,2023,1,1,0,3.2435458898556933,grande,False,,0.0005390053452043188
TXN_000235,6592.0,2023-12-08,inversion,686.4024189496173,USD,completada,web,Colombia,0.9149980638207438,2023,12,4,4,-0.1763603914318082,pequeña,False,340.0,0.001333034439506988
TXN_000138,6592.0,2024-01-24,transferencia,287.55554816458016,CLP,completada,app_movil,Peru,0.8184987261388419,2024,1,1,2,-0.3017835296376979,pequeña,False,47.0,0.0028464021346942697
TXN_003997,6592.0,2024-04-30,deposito,110.35935239727688,CLP,completada,web,Chile,0.0716462787421187,2024,4,2,1,-0.35750542337485225,pequeña,False,97.0,0.00064920894501268
TXN_004482,6593.0,2023-05-27,deposito,41.434721343967055,CLP,completada,app_movil,Chile,0.8179755414867041,2023,5,2,5,-0.37917976548357696,micro,True,,0.019741306685674195
TXN_004582,6594.0,2024-08-14,retiro,35.43928898982124,USD,completada,app_movil,Colombia,1.3172069457326234,2024,8,3,2,-0.3810651154658346,micro,False,,0.0371679845527078
TXN_000312,6596.0,2023-08-29,retiro,3069.096648328874,USD,completada,web,Peru,1.361745800000279,2023,8,3,1,0.572912097645525,mediana,False,,0.00044369596530684387
TXN_004646,6599.0,2023-11-21,transferencia,190.06447529330367,USD,completada,app_movil,Chile,1.819127524318378,2023,11,4,1,-0.3324410004673105,pequeña,False,,0.009571107496606807
TXN_000266,6600.0,2024-04-08,deposito,196.56026688992895,EUR,completada,app_movil,Colombia,3.2227465336480234,2024,4,2,0,-0.3303983053207331,pequeña,False,,0.016395717123505522
TXN_004871,6602.0,2023-05-13,pago,224.3136608609005,EUR,completada,web,Colombia,4.01496944388722,2023,5,2,5,-0.3216708511956643,pequeña,True,,0.017898907398140807
TXN_001160,6604.0,2023-10-12,pago,334.68081295308747,USD,completada,app_movil,Chile,1.2302900056396382,2023,10,4,3,-0.28696431195918265,pequeña,False,,0.003676009971363638
TXN_004746,6606.0,2024-03-11,transferencia,17.94946803670624,EUR,completada,cajero,Chile,7.221024011794762,2024,3,1,0,-0.38656504135539005,micro,False,,0.40229738268721604
TXN_002024,6607.0,2024-05-16,inversion,56.180647849681925,CLP,fallida,app_movil,Colombia,3.048621170070726,2024,5,2,3,-0.3745426966895812,micro,False,,0.05426461400423289
TXN_004678,6615.0,2023-04-24,transferencia,250.6750346577757,CLP,pendiente,web,Mexico,3.117887940480341,2023,4,2,0,-0.3133811378464913,pequeña,False,,0.012437967525313861
TXN_004951,6618.0,2023-01-21,inversion,2495.7037817785035,USD,completada,app_movil,Colombia,0.963437937189063,2023,1,1,5,0.39260045923134607,mediana,True,,0.00038603857726356134
TXN_000086,6618.0,2023-11-27,deposito,3819.2889327122975,EUR,fallida,app_movil,Mexico,0.9773716196494512,2023,11,4,0,0.8088208572655191,mediana,False,310.0,0.0002559040797563758
TXN_003559,6618.0,2024-02-09,transferencia,100.32636898614852,USD,completada,web,Peru,0.0501001133844675,2024,2,1,4,-0.36066043939018294,pequeña,False,74.0,0.0004993713406630368
TXN_001025,6619.0,2023-03-03,pago,569.2723472966292,EUR,completada,app_movil,Chile,1.7707126402230735,2023,3,1,4,-0.21319362804736203,pequeña,False,,0.003110484197294785
TXN_002671,6619.0,2023-08-14,pago,103.9133335026933,CLP,completada,cajero,Colombia,3.317540160030774,2023,8,3,0,-0.35953246677900835,pequeña,False,164.0,0.03192602958834717
TXN_001053,6619.0,2024-08-26,transferencia,287.15056485438174,CLP,completada,app_movil,Chile,0.3100010453239888,2024,8,3,0,-0.301910882467585,pequeña,False,378.0,0.0010795766516468281
TXN_002903,6621.0,2024-12-30,deposito,175.09021112133985,CLP,pendiente,app_movil,Colombia,2.345340919392122,2024,12,4,0,-0.3371498733263983,pequeña,False,,0.013395043071635625
TXN_004931,6622.0,2023-09-06,inversion,980.5900426327804,EUR,completada,web,Mexico,1.3099342377387293,2023,9,3,2,-0.08384885959742117,pequeña,False,,0.0013358632871915512
TXN_000777,6622.0,2024-07-29,deposito,4.853226158228334,CLP,pendiente,web,Mexico,0.1631495741184641,2024,7,3,0,-0.3906833430782269,micro,False,327.0,0.03361672602910838
TXN_002164,6624.0,2024-10-24,transferencia,3179.0826393143875,USD,completada,app_movil,Chile,0.7381154229325769,2024,10,4,3,0.6074987752868362,mediana,False,,0.00023217874672542692
TXN_002595,6624.0,2024-12-13,inversion,366.3299114610134,EUR,completada,app_movil,Mexico,0.9147533604348308,2024,12,4,4,-0.27701179748053495,pequeña,False,50.0,0.002497075264169858
TXN_000320,6625.0,2024-07-27,pago,472.7920140945075,CLP,completada,web,Mexico,0.8221528523305986,2024,7,3,5,-0.24353325724275285,pequeña,True,,0.0017389313436378317
TXN_001388,6626.0,2023-04-01,pago,45.4189882036892,EUR,completada,app_movil,Mexico,3.4154816448784677,2023,4,2,5,-0.37792685543312954,micro,True,,0.07519942165072364
TXN_003625,6626.0,2023-07-11,transferencia,85.11563149448345,EUR,completada,app_movil,Mexico,1.0783150077323946,2023,7,3,1,-0.3654436746876684,micro,False,101.0,0.012668824618921881
TXN_002416,6626.0,2023-10-31,retiro,255.07354563284392,USD,completada,app_movil,Chile,0.4381681068573129,2023,10,4,1,-0.3119979627727086,pequeña,False,112.0,0.0017178108602764223
TXN_003548,6628.0,2023-12-31,retiro,432.6904608061876,MXN,completada,cajero,Chile,3.9266828957696793,2023,12,4,6,-0.2561437677638761,pequeña,True,,0.009075039205748828
TXN_003836,6630.0,2024-09-06,transferencia,14610.831879175692,USD,completada,app_movil,Chile,0.0811306658255785,2024,9,3,4,4.202376834688645,grande,False,,5.5527752626605195e-06
TXN_001529,6631.0,2023-05-29,inversion,989.557848315649,EUR,completada,app_movil,Chile,0.2508316009608732,2023,5,2,0,-0.0810288040473998,pequeña,False,,0.00025347846150462034
TXN_003351,6633.0,2023-07-05,transferencia,4179.479622754979,CLP,completada,web,Mexico,2.863684623951835,2023,7,3,2,0.9220880031472933,mediana,False,,0.0006851773145060069
TXN_003181,6634.0,2024-06-05,pago,288.32573448525534,EUR,completada,app_movil,Mexico,0.816855891209334,2024,6,2,2,-0.30154133346563766,pequeña,False,,0.0028331008769219217
TXN_004295,6634.0,2024-08-05,deposito,170.16434074573124,USD,completada,app_movil,Mexico,0.2538056075001693,2024,8,3,0,-0.33869888415275434,pequeña,False,61.0,0.0014915322821919509
TXN_003048,6637.0,2023-05-18,pago,1786.083567690083,USD,completada,web,Chile,1.6842205881946275,2023,5,2,3,0.16945017097629794,mediana,False,,0.0009429685254720788
TXN_000457,6644.0,2024-07-06,deposito,1328.9411598204815,EUR,completada,web,Colombia,1.776495961988288,2024,7,3,5,0.025695162220307967,mediana,True,,0.0013367754838959642
TXN_000556,6645.0,2023-02-18,inversion,122.4877743501808,USD,completada,web,Chile,0.3960661876825435,2023,2,1,5,-0.3536914665552228,pequeña,True,,0.0032335160776962787
TXN_002812,6647.0,2024-08-15,retiro,388.75663674963823,USD,completada,app_movil,Argentina,0.6541628082972649,2024,8,3,3,-0.26995939097714605,pequeña,False,,0.0016827051848340533
TXN_004935,6650.0,2024-05-28,inversion,700.1492813246322,CLP,completada,app_movil,Mexico,0.8195894168465998,2024,5,2,1,-0.17203749273094793,pequeña,False,,0.0011705923846640183
TXN_001415,6655.0,2023-03-23,pago,892.4316257502784,USD,completada,cajero,Peru,1.8564053455799217,2023,3,1,3,-0.11157154244786738,pequeña,False,,0.002080165350504268
TXN_001862,6656.0,2024-06-06,transferencia,178.71664136512572,USD,completada,web,Argentina,3.34644025145071,2024,6,2,3,-0.33600949014935305,pequeña,False,,0.018724838525886293
TXN_001380,6658.0,2024-04-08,transferencia,5674.341198861091,EUR,completada,app_movil,Chile,1.6676126647893716,2024,4,2,0,1.392168737865357,mediana,False,,0.000293886568739307
TXN_003751,6660.0,2024-12-31,deposito,109.24740656898946,CLP,completada,app_movil,Mexico,8.47936609092415,2024,12,4,1,-0.35785509074224126,pequeña,False,,0.07761617741991388
TXN_002414,6661.0,2023-02-27,pago,1795.3483533171266,CLP,completada,app_movil,Chile,0.3524936141374273,2023,2,1,0,0.17236361614351575,mediana,False,,0.0001963371696006249
TXN_004697,6663.0,2024-12-17,transferencia,60.66985607152812,USD,completada,app_movil,Peru,2.904268777543401,2024,12,4,1,-0.3731310005613518,micro,False,,0.04787004561407474
TXN_003465,6668.0,2023-03-07,deposito,217.4041975433223,EUR,pendiente,app_movil,Colombia,5.955021005779044,2023,3,1,1,-0.323843631367923,pequeña,False,,0.027391472074003456
TXN_002660,6668.0,2024-01-31,transferencia,1406.13601671313,MXN,completada,app_movil,Peru,0.1031526713527841,2024,1,1,2,0.049970195858590534,mediana,False,330.0,7.335895683399494e-05
TXN_002787,6668.0,2024-10-14,retiro,468.1031551957192,CLP,completada,app_movil,Colombia,1.053220535051032,2024,10,4,0,-0.2450077363994606,pequeña,False,257.0,0.0022499752957458033
TXN_003724,6669.0,2024-08-13,deposito,102.84725331056532,EUR,completada,app_movil,Chile,0.0168740320258463,2024,8,3,1,-0.3598677110370682,pequeña,False,,0.00016406886409394135
TXN_002528,6670.0,2024-01-04,deposito,690.5233044573961,USD,completada,cajero,Peru,3.006077645415496,2024,1,1,3,-0.17506451968144077,pequeña,False,,0.004353332647878743
TXN_001910,6671.0,2024-11-19,deposito,311.394460581882,USD,completada,app_movil,Chile,0.946579623430178,2024,11,4,1,-0.29428704056932853,pequeña,False,,0.0030398088060441665
TXN_004481,6672.0,2023-11-26,deposito,415.218601209186,EUR,completada,web,Mexico,0.3774176101480918,2023,11,4,6,-0.26163804544652514,pequeña,True,,0.0009089612292151378
