id_cliente,nombre_cliente,edad,genero,segmento,score,saldo,limite,pais,activo,fecha_registro,segmento_numerico,genero_numerico,saldo_normalizado,antiguedad_dias,ratio_saldo_limite
2663,Cliente_1663,38,F,silver,846,346.9871737018177,16098.989440100542,Chile,False,2022-04-11 12:00:00,2,2,0.0029004989780980674,1171,0.0216
2664,Cliente_1664,62,F,basic,394,1360.0627878362072,1437.4805148066898,Chile,True,2022-04-12 00:00:00,1,2,0.012909933457423167,1171,0.9461
2665,Cliente_1665,39,F,gold,300,47695.26267631441,3700.5218792719297,Chile,True,2022-04-12 12:00:00,3,2,0.470713024262677,1170,12.8888
2666,Cliente_1666,54,M,basic,703,6126.263394759284,18936.70312079048,Chile,True,2022-04-13 00:00:00,1,1,0.060001159447576655,1170,0.3235
2667,Cliente_1667,42,M,silver,741,6774.498685555072,11314.90749149862,Mexico,True,2022-04-13 12:00:00,2,1,0.06640588243160651,1169,0.5987
2668,Cliente_1668,67,M,basic,707,1645.699529316414,5904.938224890268,Mexico,True,2022-04-14 00:00:00,1,1,0.01573209422098764,1169,0.2787
2669,Cliente_1669,32,M,silver,675,2637.1668722139734,39741.36357777751,Mexico,True,2022-04-14 12:00:00,2,1,0.02552803370335603,1168,0.0664
2670,Cliente_1670,57,F,silver,840,2774.399541005804,2617.3096141412034,Mexico,True,2022-04-15 00:00:00,2,2,0.026883925985758294,1168,1.06
2671,Cliente_1671,38,M,silver,757,554.7738294800224,19462.85343602179,Peru,True,2022-04-15 12:00:00,2,1,0.004953481882505555,1167,0.0285
2672,Cliente_1672,27,M,basic,377,3436.88037084457,5747.208671666824,Peru,True,2022-04-16 00:00:00,1,1,0.03342939837455513,1167,0.598
2673,Cliente_1673,39,O,silver,670,7335.337374397906,4112.664726882585,Colombia,True,2022-04-16 12:00:00,2,3,0.07194710564448534,1166,1.7836
2675,Cliente_1675,54,M,silver,483,3974.2126390453263,1884.4272513482251,Chile,True,2022-04-17 12:00:00,2,1,0.03873837241079044,1165,2.109
2676,Cliente_1676,49,F,basic,831,2535.7233657671027,9062.112279835408,Colombia,True,2022-04-18 00:00:00,1,2,0.02452574708529294,1165,0.2798
2677,Cliente_1677,68,F,gold,621,2541.977202567992,8611.977850549954,Argentina,True,2022-04-18 12:00:00,3,2,0.02458753652018757,1164,0.2952
2678,Cliente_1678,25,M,silver,332,4638.798802362057,4409.82853295198,Peru,True,2022-04-19 00:00:00,2,1,0.04530464600851069,1164,1.0519
2679,Cliente_1679,28,F,gold,730,7502.5791525687555,6881.825485743675,Chile,True,2022-04-19 12:00:00,3,2,0.07359949525632814,1163,1.0902
2680,Cliente_1680,21,M,silver,801,10723.39230212944,7194.490319416822,Chile,True,2022-04-20 00:00:00,2,1,0.10542191575573202,1163,1.4905
2681,Cliente_1681,45,F,silver,497,233.0861450387785,5562.026444733207,Peru,True,2022-04-20 12:00:00,2,2,0.0017751289981834354,1162,0.0419
2682,Cliente_1682,33,M,premium,611,10701.604568581482,3637.727105675681,Mexico,True,2022-04-21 00:00:00,4,1,0.1052066476273134,1162,2.9418
2683,Cliente_1683,27,M,basic,622,705.9273519055689,12362.70221269788,Mexico,False,2022-04-21 12:00:00,1,1,0.006446915598537144,1161,0.0571
2684,Cliente_1684,46,F,silver,342,916.1856477754344,8473.849447408882,Chile,True,2022-04-22 00:00:00,2,2,0.008524318910670159,1161,0.1081
2685,Cliente_1685,56,F,silver,689,2316.697517748886,10938.645288946442,Peru,True,2022-04-22 12:00:00,2,2,0.022361718216736902,1160,0.2118
2686,Cliente_1686,41,F,silver,828,5440.109095619917,11483.361439105634,Chile,True,2022-04-23 00:00:00,2,2,0.05322178740059374,1160,0.4737
2687,Cliente_1687,32,F,silver,527,615.9523715635044,14836.196358483014,Colombia,True,2022-04-23 12:00:00,2,2,0.0055579408192143135,1159,0.0415
2688,Cliente_1688,57,M,premium,522,1460.1609843237618,6725.239770925731,Colombia,True,2022-04-24 00:00:00,4,1,0.013898928084538806,1159,0.2171
2689,Cliente_1689,36,F,basic,696,4203.75059538365,4845.641372423471,Mexico,True,2022-04-24 12:00:00,1,2,0.041006263476799115,1158,0.8675
2690,Cliente_1690,35,M,silver,803,5319.942506559737,1649.0651815716717,Mexico,True,2022-04-25 00:00:00,2,1,0.052034512153790395,1158,3.226
2691,Cliente_1691,47,M,basic,475,5170.029215701472,5206.446631285487,Mexico,False,2022-04-25 12:00:00,1,1,0.05055333222853088,1157,0.993
2692,Cliente_1692,29,F,premium,520,9223.097437455834,4893.4423230178445,Chile,False,2022-04-26 00:00:00,4,2,0.09059863609318723,1157,1.8848
2693,Cliente_1693,55,M,silver,721,11759.724989898834,3492.6066748081707,Chile,False,2022-04-26 12:00:00,2,1,0.11566113580237564,1156,3.367
2694,Cliente_1694,26,M,basic,593,3391.067615747151,9776.28069442416,Peru,True,2022-04-27 00:00:00,1,1,0.03297675716587616,1156,0.3469
2695,Cliente_1695,30,F,silver,604,2745.270808349103,6943.145206277721,Colombia,True,2022-04-27 12:00:00,2,2,0.026596126993338416,1155,0.3954
2696,Cliente_1696,22,M,gold,398,1150.2415582081908,11401.008304912471,Colombia,True,2022-04-28 00:00:00,3,1,0.010836848466499226,1155,0.1009
2697,Cliente_1697,52,M,premium,530,1489.0240225733407,3295.164310742775,Chile,True,2022-04-28 12:00:00,4,1,0.014184101951328862,1154,0.4519
2698,Cliente_1698,60,F,basic,824,581.1239197458444,2393.453913141254,Mexico,True,2022-04-29 00:00:00,1,2,0.005213827209508027,1154,0.2428
2699,Cliente_1699,37,M,gold,430,15784.428549569817,13829.43373424522,Chile,False,2022-04-29 12:00:00,3,1,0.15542618987847662,1153,1.1414
2700,Cliente_1700,46,M,basic,511,2746.346273727447,15687.39316024388,Colombia,True,2022-04-30 00:00:00,1,1,0.02660675285392486,1153,0.1751
2701,Cliente_1701,45,M,gold,327,7280.764890104383,4134.09488924776,Chile,True,2022-04-30 12:00:00,3,1,0.07140791617206205,1152,1.7612
2702,Cliente_1702,44,M,silver,601,74051.04884774171,6090.527799942586,Chile,True,2022-05-01 00:00:00,2,1,0.7311146282035739,1152,12.1584
2703,Cliente_1703,22,F,silver,745,43112.88885489488,10089.112015343591,Mexico,True,2022-05-01 12:00:00,2,2,0.4254380518071769,1151,4.2732
2704,Cliente_1704,30,F,premium,815,11277.25263403513,12886.438471175015,Chile,True,2022-05-02 00:00:00,4,2,0.1108941910978289,1151,0.8751
2705,Cliente_1705,51,M,silver,696,1896.5203088805813,1987.579581727264,Chile,True,2022-05-02 12:00:00,2,1,0.018210264778124093,1150,0.9542
2706,Cliente_1706,58,M,basic,572,7794.869558420728,17812.368471666032,Colombia,True,2022-05-03 00:00:00,1,1,0.07648739584883274,1150,0.4376
2707,Cliente_1707,54,M,basic,601,2962.700070609553,2799.1745048205994,Argentina,True,2022-05-03 12:00:00,1,1,0.028744381204692148,1149,1.0584
2708,Cliente_1708,40,M,silver,772,964.780675890172,2637.1942414968757,Chile,True,2022-05-04 00:00:00,2,1,0.009004449656242426,1149,0.3658
2709,Cliente_1709,52,M,basic,661,997.7516566063632,5820.15972799131,Colombia,True,2022-05-04 12:00:00,1,1,0.009330210997837634,1148,0.1714
2712,Cliente_1712,19,M,silver,809,12893.187886741229,9186.047047579912,Mexico,True,2022-05-06 00:00:00,2,1,0.12686002603564206,1147,1.4036
2713,Cliente_1713,82,F,gold,479,2246.524143319772,31469.71143852543,Mexico,True,2022-05-06 12:00:00,3,2,0.021668388139749986,1146,0.0714
2714,Cliente_1714,71,M,gold,722,1754.968492464537,3905.94617993183,Colombia,True,2022-05-07 00:00:00,3,1,0.016811698262379396,1146,0.4493
2716,Cliente_1716,36,M,silver,447,407.9485537185764,2484.8622629720453,Colombia,True,2022-05-08 00:00:00,2,1,0.003502812300552634,1145,0.1642
2717,Cliente_1717,33,F,silver,833,1078.1989569862917,3012.038148142441,Chile,True,2022-05-08 12:00:00,2,2,0.010125049972300067,1144,0.358
2718,Cliente_1718,59,F,basic,386,1363.0543083632847,3819.0507736168815,Colombia,True,2022-05-09 00:00:00,1,2,0.012939490410814965,1144,0.3569
2719,Cliente_1719,49,M,gold,611,761.5180668395722,1729.9341875132563,Peru,True,2022-05-09 12:00:00,3,1,0.006996165438359002,1143,0.4402
2720,Cliente_1720,40,M,silver,574,1610.4795569895202,11592.562778669908,Mexico,True,2022-05-10 00:00:00,2,1,0.015384112293033618,1143,0.1389
2721,Cliente_1721,48,M,silver,412,29005.652679286883,21496.111038734205,Chile,True,2022-05-10 12:00:00,2,1,0.2860551131459158,1142,1.3493
2722,Cliente_1722,51,F,premium,621,1305.3208899556832,16738.773652191907,Colombia,True,2022-05-11 00:00:00,4,2,0.012369070137386402,1142,0.078
2724,Cliente_1724,47,M,silver,839,3577.431113733267,50206.11278112485,Chile,True,2022-05-12 00:00:00,2,1,0.03481807403936909,1141,0.0713
2725,Cliente_1725,40,M,basic,822,6430.504234779058,8859.908175125553,Chile,True,2022-05-12 12:00:00,1,1,0.0630071332481747,1140,0.7258
2726,Cliente_1726,22,F,basic,392,1029.4055627447935,27887.1089760782,Colombia,True,2022-05-13 00:00:00,1,2,0.009642959320950753,1140,0.0369
2727,Cliente_1727,31,F,silver,832,7401.663701401092,7247.793765158887,Argentina,True,2022-05-13 12:00:00,2,2,0.07260242595338441,1139,1.0212
2728,Cliente_1728,44,F,gold,301,25997.059994886906,7310.227063142017,Chile,True,2022-05-14 00:00:00,3,2,0.2563294826704362,1139,3.5563
2729,Cliente_1729,41,F,gold,339,2253.711661872494,5998.732398711986,Colombia,True,2022-05-14 12:00:00,3,2,0.021739402578374957,1138,0.3757
2730,Cliente_1730,37,O,premium,401,7272.735910696658,42299.308214641416,Mexico,True,2022-05-15 00:00:00,4,3,0.07132858789468943,1138,0.1719
2731,Cliente_1731,35,M,basic,618,9038.310657778587,24594.106094820752,Chile,True,2022-05-15 12:00:00,1,1,0.08877289758164951,1137,0.3675
2732,Cliente_1732,40,F,gold,788,4880.232737440367,7733.677177996323,Peru,True,2022-05-16 00:00:00,3,2,0.04769007224968699,1137,0.631
2734,Cliente_1734,65,M,basic,563,5646.698050305474,14705.937367855617,Chile,True,2022-05-17 00:00:00,1,1,0.05526293672570525,1136,0.384
2735,Cliente_1735,34,F,silver,346,956.6543013759098,1824.6938304396729,Colombia,True,2022-05-17 12:00:00,2,2,0.00892415909143156,1135,0.5243
2736,Cliente_1736,66,M,silver,559,202.85406103138465,1423.7926039296894,Colombia,True,2022-05-18 00:00:00,2,1,0.0014764286249600415,1135,0.1425
2737,Cliente_1737,64,M,silver,727,3730.163104452747,3537.8104420362893,Argentina,True,2022-05-18 12:00:00,2,1,0.0363271034076357,1134,1.0544
2738,Cliente_1738,57,F,silver,828,2258.288233748713,10943.953197040348,Chile,True,2022-05-19 00:00:00,2,2,0.021784620226194935,1134,0.2064
2739,Cliente_1739,44,M,silver,637,423.1988344974243,18941.77076120986,Argentina,True,2022-05-19 12:00:00,2,1,0.0036534887990463975,1133,0.0223
2740,Cliente_1740,38,F,silver,544,2302.244120595129,2994.680280499045,Chile,True,2022-05-20 00:00:00,2,2,0.02221891512307266,1133,0.7688
2743,Cliente_1743,21,F,premium,425,11359.82274755516,11399.65471489538,Colombia,True,2022-05-21 12:00:00,4,2,0.1117100039845455,1131,0.9965
2744,Cliente_1744,43,F,silver,480,1131.313993808013,5262.098455402501,Chile,True,2022-05-22 00:00:00,2,2,0.010649839507766504,1131,0.215
2745,Cliente_1745,34,F,gold,816,250.3287227511808,7380.299996893677,Colombia,True,2022-05-22 12:00:00,3,2,0.0019454898769362303,1130,0.0339
2747,Cliente_1747,44,F,silver,322,7917.911038254867,5277.045118020448,Chile,True,2022-05-23 12:00:00,2,2,0.07770307571858394,1129,1.5004
2748,Cliente_1748,51,F,gold,667,14851.038226867564,3815.9073134376936,Peru,True,2022-05-24 00:00:00,3,2,0.1462040655391132,1129,3.8919
2749,Cliente_1749,57,F,silver,416,1446.3970232415254,13812.837245570716,Mexico,True,2022-05-24 12:00:00,2,2,0.01376293678763414,1128,0.1047
2750,Cliente_1750,47,M,gold,327,6014.747371587477,17663.731075660613,Chile,True,2022-05-25 00:00:00,3,1,0.058899353904377554,1128,0.3405
2751,Cliente_1751,30,F,gold,535,796.3318008950015,2425.3689036320493,Colombia,True,2022-05-25 12:00:00,3,2,0.007340133632980104,1127,0.3283
2752,Cliente_1752,50,M,silver,756,3005.669235362851,10872.388231486264,Peru,True,2022-05-26 00:00:00,2,1,0.029168927046314196,1127,0.2764
2753,Cliente_1753,44,M,basic,706,97.57750089717771,12448.50484646484,Mexico,True,2022-05-26 12:00:00,1,1,0.00043627050036393724,1126,0.0078
2754,Cliente_1754,26,M,silver,793,2012.2139135714556,32732.32459499053,Chile,True,2022-05-27 00:00:00,2,1,0.019353345846973735,1126,0.0615
2755,Cliente_1755,25,F,silver,500,4375.6561759350925,5872.960286502003,Mexico,True,2022-05-27 12:00:00,2,2,0.04270473259514841,1125,0.7451
2756,Cliente_1756,52,F,basic,531,1718.3563578821097,23801.19590762514,Mexico,True,2022-05-28 00:00:00,1,2,0.016449961431349108,1125,0.0722
2757,Cliente_1757,44,F,premium,341,552.9814706909244,9219.46060933386,Colombia,True,2022-05-28 12:00:00,4,2,0.004935772939942321,1124,0.06
2758,Cliente_1758,43,F,silver,404,3271.5488768170203,6377.19387901939,Colombia,True,2022-05-29 00:00:00,2,2,0.03179588283657461,1124,0.513
2759,Cliente_1759,40,M,silver,449,26266.696267646123,4473.756723708761,Argentina,True,2022-05-29 12:00:00,2,1,0.25899355489542886,1123,5.8713
2760,Cliente_1760,49,M,silver,810,1099.8754223057344,12054.5998346285,Chile,True,2022-05-30 00:00:00,2,1,0.010339218743447237,1123,0.0912
2761,Cliente_1761,32,F,gold,628,1264.3809349702333,3183.096488516273,Chile,True,2022-05-30 12:00:00,3,2,0.011964573383840995,1122,0.3972
2762,Cliente_1762,38,M,silver,394,2234.8867182399963,3381.3968763480834,Peru,True,2022-05-31 00:00:00,2,1,0.021553407537888793,1122,0.6609
2763,Cliente_1763,51,F,silver,349,21950.042465666047,13147.553740716923,Mexico,True,2022-05-31 12:00:00,2,2,0.21634396112570117,1121,1.6695
2764,Cliente_1764,40,M,silver,738,601.9620106540706,35521.46363369604,Colombia,True,2022-06-01 00:00:00,2,1,0.005419712636725941,1121,0.0169
2765,Cliente_1765,28,M,silver,847,1184.4445449610469,2604.6044138773814,Mexico,True,2022-06-01 12:00:00,2,1,0.01117478232861519,1120,0.4548
2766,Cliente_1766,29,F,basic,783,6705.3397318082425,4510.119888572736,Peru,True,2022-06-02 00:00:00,1,2,0.06572257507870073,1120,1.4867
2767,Cliente_1767,40,F,silver,474,676.8248878114575,10243.37139241386,Mexico,True,2022-06-02 12:00:00,2,2,0.006159376145930917,1119,0.0661
2769,Cliente_1769,66,M,premium,820,25083.698848214382,1800.5231031843891,Mexico,True,2022-06-03 12:00:00,4,1,0.24730525148173932,1118,13.9313
2770,Cliente_1770,37,F,basic,745,24222.083287516896,4089.119665246707,Chile,True,2022-06-04 00:00:00,1,2,0.2387922793196985,1118,5.9235
2771,Cliente_1771,47,F,basic,816,6053.131395404877,11988.4965067595,Chile,True,2022-06-04 12:00:00,1,2,0.05927859743377728,1117,0.5049
2772,Cliente_1772,49,F,basic,306,4420.474914673625,6476.442813241864,Peru,True,2022-06-05 00:00:00,1,2,0.04314755267944453,1117,0.6825
2773,Cliente_1773,43,M,basic,336,1473.1031851597609,10868.181417568368,Argentina,True,2022-06-05 12:00:00,1,1,0.014026800189521698,1116,0.1355
2774,Cliente_1774,19,M,basic,545,2996.8299214740614,2720.812471366342,Peru,True,2022-06-06 00:00:00,1,1,0.029081592466370106,1116,1.1014
2775,Cliente_1775,23,M,basic,798,1193.2624743726285,10602.256663997114,Colombia,True,2022-06-06 12:00:00,1,1,0.011261905624701984,1115,0.1125
2777,Cliente_1777,56,M,gold,639,3554.7936485777877,15140.075031705705,Chile,False,2022-06-07 12:00:00,3,1,0.03459441035514807,1114,0.2348
2779,Cliente_1779,30,O,silver,502,3181.605221537453,2658.327942036406,Colombia,True,2022-06-08 12:00:00,2,3,0.030907217556519408,1113,1.1968
2780,Cliente_1780,59,M,gold,697,1390.2695574448271,5127.970021082305,Chile,True,2022-06-09 00:00:00,3,1,0.013208383718204432,1113,0.2711
2781,Cliente_1781,23,F,gold,303,5521.314704524418,2475.182583540857,Colombia,True,2022-06-09 12:00:00,3,2,0.05402411864847182,1112,2.2307
2782,Cliente_1782,42,F,basic,718,2288.458586945045,8720.606179365388,Argentina,True,2022-06-10 00:00:00,1,2,0.02208271068392924,1112,0.2624
2783,Cliente_1783,51,M,gold,623,97578.48836588362,9157.296759640176,Chile,False,2022-06-10 12:00:00,3,1,0.9635714764757956,1111,10.6558
2784,Cliente_1784,39,M,premium,847,1764.8137212353902,2778.3560892309342,Chile,True,2022-06-11 00:00:00,4,1,0.01690897152702117,1111,0.6352
2785,Cliente_1785,42,M,silver,377,8122.830624420106,5099.209685077926,Chile,True,2022-06-11 12:00:00,2,1,0.07972773127502425,1110,1.593
2786,Cliente_1786,47,F,basic,804,27304.23949690435,19173.52745325662,Chile,True,2022-06-12 00:00:00,1,2,0.2692447353876186,1110,1.4241
2787,Cliente_1787,66,F,silver,319,104.8319476912481,12646.120914748784,Colombia,True,2022-06-12 12:00:00,2,2,0.0005079462063585394,1109,0.0083
2788,Cliente_1788,40,M,basic,553,1779.2416545889262,9475.451805229824,Mexico,True,2022-06-13 00:00:00,1,1,0.017051523032120503,1109,0.1878
2789,Cliente_1789,40,F,basic,484,18671.7875760449,19498.56314869932,Mexico,True,2022-06-13 12:00:00,1,2,0.18395400220617164,1108,0.9576
2790,Cliente_1790,49,M,basic,354,200.97556581540948,34350.41897514849,Mexico,True,2022-06-14 00:00:00,1,1,0.001457868633463163,1108,0.0059
2791,Cliente_1791,37,M,silver,639,12498.181097346887,9049.600943364889,Chile,True,2022-06-14 12:00:00,2,1,0.12295726248851087,1107,1.3811
2792,Cliente_1792,31,F,basic,313,4419.074379560361,10360.34409842402,Chile,True,2022-06-15 00:00:00,1,2,0.04313371505048908,1107,0.4265
2793,Cliente_1793,55,F,gold,350,18955.263186943623,6462.25338383251,Chile,True,2022-06-15 12:00:00,3,2,0.18675481047180328,1106,2.9332
2795,Cliente_1795,56,M,silver,357,4096.279273219395,4609.45723655443,Peru,True,2022-06-16 12:00:00,2,1,0.03994442056734493,1105,0.8887
2796,Cliente_1796,63,M,premium,676,732.3094349246153,2103.4571954016283,Argentina,True,2022-06-17 00:00:00,4,1,0.00670757702175469,1105,0.3481
2797,Cliente_1797,36,M,silver,418,2267.048788213314,15352.393914620903,Colombia,False,2022-06-17 12:00:00,2,1,0.021871176643793542,1104,0.1477
2798,Cliente_1798,20,F,gold,763,1172.954512249974,14157.081725188276,Chile,True,2022-06-18 00:00:00,3,2,0.011061257999352706,1104,0.0829
2799,Cliente_1799,42,F,gold,710,1477.0083440386095,8570.655647640115,Mexico,False,2022-06-18 12:00:00,3,2,0.014065384112956266,1103,0.1723
2800,Cliente_1800,47,F,basic,739,3562.711830822313,8965.223513648883,Chile,False,2022-06-19 00:00:00,1,2,0.03467264392948955,1103,0.3974
2802,Cliente_1802,41,F,silver,323,204.6807180814048,21211.2265645094,Argentina,True,2022-06-20 00:00:00,2,2,0.0014944764427174517,1102,0.0096
2803,Cliente_1803,69,M,silver,373,3997.810780944936,3065.9744378456176,Chile,True,2022-06-20 12:00:00,2,1,0.03897152781585839,1101,1.3039
2804,Cliente_1804,58,M,silver,604,3868.259560332329,25009.711409688305,Mexico,True,2022-06-21 00:00:00,2,1,0.03769153011741762,1101,0.1547
2805,Cliente_1805,47,M,silver,550,7270.415721304556,12928.93320658432,Colombia,True,2022-06-21 12:00:00,2,1,0.0713056638568626,1100,0.5623
2806,Cliente_1806,46,F,silver,307,2958.402116459064,10235.816846464824,Argentina,True,2022-06-22 00:00:00,2,2,0.02870191636804595,1100,0.289
2807,Cliente_1807,40,F,silver,624,812.7458593030875,10731.478939824596,Chile,True,2022-06-22 12:00:00,2,2,0.007502308538666618,1099,0.0757
2808,Cliente_1808,42,M,gold,366,18587.320763934466,18229.05346211496,Chile,True,2022-06-23 00:00:00,3,1,0.18311944947417322,1099,1.0197
2809,Cliente_1809,38,F,gold,524,1984.77947863479,5169.586268611904,Mexico,False,2022-06-23 12:00:00,3,2,0.019082286929806437,1098,0.3839
2810,Cliente_1810,43,M,silver,713,930.9784883060802,15194.4445154989,Mexico,True,2022-06-24 00:00:00,2,1,0.008670475787796372,1098,0.0613
2813,Cliente_1813,28,M,basic,529,107.98860615931908,2300.4396670299543,Mexico,True,2022-06-25 12:00:00,1,1,0.000539134762937073,1096,0.0469
2814,Cliente_1814,40,F,silver,824,979.4451064405768,4722.690744387036,Chile,True,2022-06-26 00:00:00,2,2,0.009149337811403783,1096,0.2074
2815,Cliente_1815,48,M,silver,674,2392.270208609689,32975.24045271013,Chile,True,2022-06-26 12:00:00,2,1,0.023108394858681172,1095,0.0725
2816,Cliente_1816,52,F,basic,809,4163.553920485039,23516.08583996717,Mexico,False,2022-06-27 00:00:00,1,2,0.040609110512034335,1095,0.1771
2817,Cliente_1817,41,F,basic,749,6535.841354496673,30306.25376553795,Chile,True,2022-06-27 12:00:00,1,2,0.06404788971624464,1094,0.2157
2818,Cliente_1818,58,F,gold,762,61187.65818703536,20182.523667045032,Peru,True,2022-06-28 00:00:00,3,2,0.6040211869994679,1094,3.0317
2819,Cliente_1819,59,F,gold,570,800.4312797828566,4878.9225568047805,Mexico,False,2022-06-28 12:00:00,3,2,0.007380637485560172,1093,0.1641
2820,Cliente_1820,57,F,premium,573,3599.505332166292,5390.013624644162,Mexico,False,2022-06-29 00:00:00,4,2,0.03503617270841707,1093,0.6678
2821,Cliente_1821,29,F,basic,368,507.7757458070484,17879.398829201862,Chile,True,2022-06-29 12:00:00,1,2,0.004489129338021084,1092,0.0284
2822,Cliente_1822,40,F,silver,645,3913.8457060620976,19225.55038502177,Colombia,False,2022-06-30 00:00:00,2,2,0.03814193237020204,1092,0.2036
2823,Cliente_1823,33,F,silver,377,21791.377984751096,24559.07342564974,Chile,True,2022-06-30 12:00:00,2,2,0.21477631730548022,1091,0.8873
2824,Cliente_1824,62,F,basic,432,104.09910534909132,9457.741532528498,Argentina,True,2022-07-01 00:00:00,1,2,0.0005007055450444665,1091,0.011
2825,Cliente_1825,56,F,basic,723,531.4608959999716,7693.643376388176,Peru,True,2022-07-01 12:00:00,1,2,0.004723144406275989,1090,0.0691
2826,Cliente_1826,46,M,silver,704,7630.716860964723,21099.69009496628,Mexico,True,2022-07-02 00:00:00,2,1,0.07486552710886285,1090,0.3617
2827,Cliente_1827,50,F,gold,662,7868.864074620734,2387.3350188227555,Colombia,True,2022-07-02 12:00:00,3,2,0.07721847973970909,1089,3.2961
2828,Cliente_1828,44,M,basic,495,1102.0151552762652,7078.995533975934,Chile,True,2022-07-03 00:00:00,1,1,0.010360359827758183,1089,0.1557
2829,Cliente_1829,26,M,silver,582,7945.528531099159,6593.76970446654,Mexico,True,2022-07-03 12:00:00,2,1,0.0779759432925847,1088,1.205
2830,Cliente_1830,56,F,basic,471,14264.59194366744,6655.848063776626,Peru,True,2022-07-04 00:00:00,1,2,0.14040983304013935,1088,2.1432
2831,Cliente_1831,70,M,gold,659,5777.675250286864,23391.523311162066,Chile,True,2022-07-04 12:00:00,3,1,0.05655702344855996,1087,0.247
2832,Cliente_1832,47,F,basic,342,17197.249483499916,13294.13639892044,Chile,True,2022-07-05 00:00:00,1,2,0.1693852057425346,1087,1.2936
2833,Cliente_1833,38,M,silver,590,4397.5943416381615,8945.008799023304,Colombia,True,2022-07-05 12:00:00,2,1,0.04292148702999785,1086,0.4916
2834,Cliente_1834,29,F,gold,694,2176.394256432716,2389.767637364576,Mexico,False,2022-07-06 00:00:00,3,2,0.020975487730299055,1086,0.9107
2835,Cliente_1835,36,F,silver,529,4195.920088672733,3270.419345335332,Colombia,True,2022-07-06 12:00:00,2,2,0.04092889615814166,1085,1.283
2836,Cliente_1836,20,M,basic,609,8201.179271870044,15462.695136467451,Peru,True,2022-07-07 00:00:00,1,1,0.08050183504600877,1085,0.5304
2837,Cliente_1837,26,M,silver,605,430.7124201671035,9931.621258533743,Chile,True,2022-07-07 12:00:00,2,1,0.003727724860418489,1084,0.0434
2838,Cliente_1838,37,M,gold,801,4122.14997409117,21646.970123875744,Mexico,True,2022-07-08 00:00:00,3,1,0.04020002941005853,1084,0.1904
2839,Cliente_1839,44,M,silver,488,2554.344460335822,4585.49762979379,Mexico,True,2022-07-08 12:00:00,2,1,0.02470972804724529,1083,0.557
2841,Cliente_1841,42,M,gold,414,763.4989122288385,7085.763094387659,Peru,True,2022-07-09 12:00:00,3,1,0.007015736674563791,1082,0.1078
2842,Cliente_1842,63,F,premium,656,311.9673295844064,16450.39980313593,Mexico,True,2022-07-10 00:00:00,4,2,0.0025544943657287208,1082,0.019
2843,Cliente_1843,46,M,premium,453,1602.9986656835626,42154.52589414136,Chile,True,2022-07-10 12:00:00,4,1,0.01531019925995966,1081,0.038
2844,Cliente_1844,47,M,gold,652,1458.6946152886603,5166.513252380491,Peru,True,2022-07-11 00:00:00,3,1,0.013884440000357745,1081,0.2823
2845,Cliente_1845,46,M,premium,450,9232.769052668527,1589.3189114607756,Peru,True,2022-07-11 12:00:00,4,1,0.09069419401347477,1080,5.8093
2848,Cliente_1848,48,M,basic,756,1058.9259264802872,1895.0510649110167,Chile,False,2022-07-13 00:00:00,1,1,0.009934627724072607,1079,0.5588
2849,Cliente_1849,50,O,silver,839,1518.7052515838527,3679.436912948571,Chile,False,2022-07-13 12:00:00,2,3,0.014477359742654152,1078,0.4128
2850,Cliente_1850,55,O,gold,706,11418.373252951014,5701.366026171423,Mexico,True,2022-07-14 00:00:00,3,3,0.11228849727696566,1078,2.0027
2851,Cliente_1851,60,F,basic,308,1331.840888144727,20238.93705469336,Mexico,True,2022-07-14 12:00:00,1,2,0.012631094196164941,1077,0.0658
2852,Cliente_1852,32,F,silver,357,31451.443679501943,3553.0658170651664,Chile,True,2022-07-15 00:00:00,2,2,0.3102201255351372,1077,8.8519
2853,Cliente_1853,54,F,basic,664,3466.3464968392086,6539.619443706745,Chile,True,2022-07-15 12:00:00,1,2,0.033720530895551486,1076,0.5301
2854,Cliente_1854,54,F,silver,631,5070.6408788480885,1677.3047194874682,Colombia,True,2022-07-16 00:00:00,2,2,0.04957135118796162,1076,3.0231
2855,Cliente_1855,63,M,gold,500,1695.054500410943,11965.483692438249,Colombia,True,2022-07-16 12:00:00,3,1,0.016219733388792283,1075,0.1417
2856,Cliente_1856,64,F,silver,780,20808.56337143816,2999.365411117,Chile,True,2022-07-17 00:00:00,2,2,0.2050658689045634,1075,6.9377
2857,Cliente_1857,34,M,gold,632,5021.082605385624,46106.12719290991,Mexico,True,2022-07-17 12:00:00,3,1,0.0490817033431116,1074,0.1089
2858,Cliente_1858,38,M,basic,580,1675.400422765421,4103.998943207648,Mexico,False,2022-07-18 00:00:00,1,1,0.016025546301767675,1074,0.4082
2859,Cliente_1859,43,F,basic,440,612.6192679018942,17319.64465173953,Mexico,True,2022-07-18 12:00:00,1,2,0.005525008941032455,1073,0.0354
2860,Cliente_1860,27,F,basic,486,6798.688663495822,12442.58677845723,Argentina,True,2022-07-19 00:00:00,1,2,0.06664488532129816,1073,0.5464
2861,Cliente_1861,56,M,basic,780,1382.4635230433155,4051.7029274763618,Mexico,True,2022-07-19 12:00:00,1,1,0.013131258191940484,1072,0.3412
2862,Cliente_1862,36,M,premium,382,2408.739153280856,19693.228222456324,Mexico,True,2022-07-20 00:00:00,4,1,0.023271112054051163,1072,0.1223
